fecha,cafeteria_id,producto,clima,dia_semana,es_finde,real,predicho,error
2024-10-01,Bri_c7,Latte,soleado,Tuesday,0,112.0,79.00831244274318,32.991687557256824
2024-10-01,Bri_c7,Mocha,soleado,Tuesday,0,45.0,39.9027212907545,5.097278709245501
2024-10-01,Bri_c8,Cappuccino,soleado,Tuesday,0,84.0,98.13446918527893,-14.134469185278931
2024-10-01,Bri_c8,Cold Brew,soleado,Tuesday,0,23.0,39.688544151287466,-16.688544151287466
2024-10-01,Bri_c8,Espresso,soleado,Tuesday,0,17.0,19.885749827816717,-2.885749827816717
2024-10-01,Bri_c8,Flat White,soleado,Tuesday,0,84.0,118.92286218724638,-34.92286218724638
2024-10-01,Bri_c8,Latte,soleado,Tuesday,0,95.0,78.61392617479639,16.38607382520361
2024-10-01,Bri_c8,Mocha,soleado,Tuesday,0,28.0,39.83346899503467,-11.833468995034671
2024-10-01,Bri_c9,Cappuccino,calor extremo,Tuesday,0,68.0,60.458131499082086,7.541868500917914
2024-10-01,Bri_c9,Cold Brew,calor extremo,Tuesday,0,141.0,135.65690455139355,5.343095448606448
2024-10-01,Bri_c9,Espresso,calor extremo,Tuesday,0,17.0,19.91883016287893,-2.9188301628789297
2024-10-01,Bri_c9,Flat White,calor extremo,Tuesday,0,76.0,79.17463682244127,-3.174636822441272
2024-10-01,Bri_c9,Latte,calor extremo,Tuesday,0,55.0,61.021750854926815,-6.021750854926815
2024-10-01,Bri_c9,Mocha,calor extremo,Tuesday,0,50.0,41.542583759613095,8.457416240386905
2024-10-01,Cai_c1,Cappuccino,nublado,Tuesday,0,127.0,98.2779427503466,28.722057249653403
2024-10-01,Cai_c1,Cold Brew,nublado,Tuesday,0,42.0,39.767112526003366,2.232887473996634
2024-10-01,Cai_c1,Espresso,nublado,Tuesday,0,26.0,19.924502538606124,6.075497461393876
2024-10-01,Cai_c1,Flat White,nublado,Tuesday,0,161.0,117.363918743381,43.63608125661899
2024-10-01,Cai_c1,Latte,nublado,Tuesday,0,94.0,78.99352510322764,15.00647489677236
2024-10-01,Cai_c1,Mocha,nublado,Tuesday,0,52.0,39.73692060104624,12.263079398953757
2024-10-01,Cai_c2,Cappuccino,calor extremo,Tuesday,0,68.0,59.40140185562323,8.598598144376773
2024-10-01,Cai_c2,Cold Brew,calor extremo,Tuesday,0,147.0,138.0484217077767,8.951578292223303
2024-10-01,Cai_c2,Espresso,calor extremo,Tuesday,0,20.0,19.87335935746386,0.1266406425361417
2024-10-01,Cai_c2,Flat White,calor extremo,Tuesday,0,81.0,78.61871578101574,2.3812842189842627
2024-10-01,Cai_c2,Latte,calor extremo,Tuesday,0,94.0,59.95510230137323,34.04489769862677
2024-10-01,Cai_c2,Mocha,calor extremo,Tuesday,0,39.0,40.53229378322471,-1.5322937832247092
2024-10-01,Cai_c3,Cappuccino,calor extremo,Tuesday,0,75.0,59.40140185562323,15.598598144376773
2024-10-01,Cai_c3,Cold Brew,calor extremo,Tuesday,0,132.0,139.36969855033217,-7.369698550332174
2024-10-01,Cai_c3,Espresso,calor extremo,Tuesday,0,18.0,20.02991252855696,-2.0299125285569595
2024-10-01,Cai_c3,Flat White,calor extremo,Tuesday,0,96.0,78.61871578101574,17.381284218984263
2024-10-01,Cai_c3,Latte,calor extremo,Tuesday,0,76.0,59.88194609668031,16.11805390331969
2024-10-01,Cai_c3,Mocha,calor extremo,Tuesday,0,50.0,41.526549865895674,8.473450134104326
2024-10-01,Cai_c4,Cappuccino,frío extremo,Tuesday,0,65.0,59.11869845802586,5.881301541974139
2024-10-01,Cai_c4,Cold Brew,frío extremo,Tuesday,0,14.0,15.446898149416135,-1.4468981494161355
2024-10-01,Cai_c4,Espresso,frío extremo,Tuesday,0,12.0,15.493667851339623,-3.493667851339623
2024-10-01,Cai_c4,Flat White,frío extremo,Tuesday,0,77.0,74.52770414133397,2.4722958586660297
2024-10-01,Cai_c4,Latte,frío extremo,Tuesday,0,43.0,59.37608606472407,-16.37608606472407
2024-10-01,Cai_c4,Mocha,frío extremo,Tuesday,0,91.0,72.11267966659608,18.88732033340392
2024-10-01,Cai_c5,Cappuccino,nublado,Tuesday,0,82.0,98.2779427503466,-16.277942750346597
2024-10-01,Cai_c5,Cold Brew,nublado,Tuesday,0,26.0,39.8034312770415,-13.803431277041497
2024-10-01,Cai_c5,Espresso,nublado,Tuesday,0,20.0,19.960821289644258,0.03917871035574194
2024-10-01,Cai_c5,Flat White,nublado,Tuesday,0,83.0,117.9930497202443,-34.9930497202443
2024-10-01,Cai_c5,Latte,nublado,Tuesday,0,84.0,79.13205790358795,4.867942096412051
2024-10-01,Cai_c5,Mocha,nublado,Tuesday,0,31.0,39.773239352084374,-8.773239352084374
2024-10-01,Cai_c6,Cappuccino,nublado,Tuesday,0,72.0,98.20512119842654,-26.20512119842654
2024-10-01,Cai_c6,Cold Brew,nublado,Tuesday,0,35.0,39.767112526003366,-4.767112526003366
2024-10-01,Cai_c6,Espresso,nublado,Tuesday,0,18.0,19.924502538606124,-1.9245025386061236
2024-10-01,Cai_c6,Flat White,nublado,Tuesday,0,112.0,117.66630518440067,-5.66630518440067
2024-10-01,Cai_c6,Latte,nublado,Tuesday,0,82.0,79.01021898945086,2.9897810105491374
2024-10-01,Cai_c6,Mocha,nublado,Tuesday,0,43.0,39.753614487269466,3.2463855127305337
2024-10-01,Can_c1,Cappuccino,soleado,Tuesday,0,113.0,97.7036692844537,15.296330715546304
2024-10-01,Can_c1,Cold Brew,soleado,Tuesday,0,37.0,39.39304535524006,-2.393045355240062
2024-10-01,Can_c1,Espresso,soleado,Tuesday,0,28.0,19.590251031769313,8.409748968230687
2024-10-01,Can_c1,Flat White,soleado,Tuesday,0,139.0,117.93381995871333,21.06618004128667
2024-10-01,Can_c1,Latte,soleado,Tuesday,0,123.0,78.18312627397115,44.816873726028845
2024-10-01,Can_c1,Mocha,soleado,Tuesday,0,36.0,39.40266909420943,-3.402669094209429
2024-10-01,Can_c2,Cappuccino,soleado,Tuesday,0,136.0,98.01586196672432,37.984138033275684
2024-10-01,Can_c2,Cold Brew,soleado,Tuesday,0,29.0,39.688544151287466,-10.688544151287466
2024-10-01,Can_c2,Espresso,soleado,Tuesday,0,24.0,19.885749827816717,4.114250172183283
2024-10-01,Can_c2,Flat White,soleado,Tuesday,0,152.0,118.80425496869177,33.195745031308235
2024-10-01,Can_c2,Latte,soleado,Tuesday,0,101.0,78.49531895624177,22.504681043758225
2024-10-01,Can_c2,Mocha,soleado,Tuesday,0,46.0,39.714861776480056,6.285138223519944
2024-10-01,Can_c3,Cappuccino,nublado,Tuesday,0,96.0,98.20512119842654,-2.2051211984265393
2024-10-01,Can_c3,Cold Brew,nublado,Tuesday,0,49.0,39.767112526003366,9.232887473996634
2024-10-01,Can_c3,Espresso,nublado,Tuesday,0,19.0,19.924502538606124,-0.9245025386061236
2024-10-01,Can_c3,Flat White,nublado,Tuesday,0,144.0,118.63797549624603,25.36202450375397
2024-10-01,Can_c3,Latte,nublado,Tuesday,0,105.0,79.01021898945086,25.989781010549137
2024-10-01,Can_c3,Mocha,nublado,Tuesday,0,42.0,39.753614487269466,2.2463855127305337
2024-10-01,Dar_c1,Cappuccino,frío extremo,Tuesday,0,60.0,58.39074952205501,1.6092504779449897
2024-10-01,Dar_c1,Cold Brew,frío extremo,Tuesday,0,20.0,15.194395416728486,4.8056045832715135
2024-10-01,Dar_c1,Espresso,frío extremo,Tuesday,0,19.0,15.241165118651974,3.758834881348026
2024-10-01,Dar_c1,Flat White,frío extremo,Tuesday,0,78.0,73.49375880928791,4.506241190712089
2024-10-01,Dar_c1,Latte,frío extremo,Tuesday,0,53.0,58.769492843890355,-5.7694928438903545
2024-10-01,Dar_c1,Mocha,frío extremo,Tuesday,0,96.0,72.67959348038688,23.320406519613115
2024-10-01,Dar_c2,Cappuccino,frío extremo,Tuesday,0,70.0,59.11869845802586,10.881301541974139
2024-10-01,Dar_c2,Cold Brew,frío extremo,Tuesday,0,12.0,15.446898149416135,-3.4468981494161355
2024-10-01,Dar_c2,Espresso,frío extremo,Tuesday,0,3.0,15.493667851339623,-12.493667851339623
2024-10-01,Dar_c2,Flat White,frío extremo,Tuesday,0,43.0,74.26634501595233,-31.266345015952325
2024-10-01,Dar_c2,Latte,frío extremo,Tuesday,0,47.0,59.37608606472407,-12.37608606472407
2024-10-01,Dar_c2,Mocha,frío extremo,Tuesday,0,75.0,71.56963238444366,3.430367615556335
2024-10-01,Dar_c3,Cappuccino,soleado,Tuesday,0,120.0,96.68671429473002,23.313285705269976
2024-10-01,Dar_c3,Cold Brew,soleado,Tuesday,0,44.0,40.046697653944435,3.9533023460555654
2024-10-01,Dar_c3,Espresso,soleado,Tuesday,0,21.0,19.843848027293685,1.156151972706315
2024-10-01,Dar_c3,Flat White,soleado,Tuesday,0,92.0,118.75921238159482,-26.75921238159482
2024-10-01,Dar_c3,Latte,soleado,Tuesday,0,77.0,78.85347245889875,-1.8534724588987501
2024-10-01,Dar_c3,Mocha,soleado,Tuesday,0,48.0,40.073015279137024,7.926984720862976
2024-10-01,Gol_c1,Cappuccino,soleado,Tuesday,0,100.0,98.03527500693525,1.964724993064749
2024-10-01,Gol_c1,Cold Brew,soleado,Tuesday,0,48.0,39.69980231811961,8.300197681880391
2024-10-01,Gol_c1,Espresso,soleado,Tuesday,0,29.0,19.897007994648853,9.102992005351147
2024-10-01,Gol_c1,Flat White,soleado,Tuesday,0,108.0,119.00233311865584,-11.00233311865584
2024-10-01,Gol_c1,Latte,soleado,Tuesday,0,69.0,78.75645419749183,-9.756454197491834
2024-10-01,Gol_c1,Mocha,soleado,Tuesday,0,34.0,39.7261199433122,-5.726119943312199
2024-10-01,Gol_c2,Cappuccino,nublado,Tuesday,0,93.0,100.67640381920828,-7.676403819208275
2024-10-01,Gol_c2,Cold Brew,nublado,Tuesday,0,34.0,39.78738725410352,-5.787387254103521
2024-10-01,Gol_c2,Espresso,nublado,Tuesday,0,21.0,19.94477726670628,1.0552227332937214
2024-10-01,Gol_c2,Flat White,nublado,Tuesday,0,93.0,117.1935401625217,-24.1935401625217
2024-10-01,Gol_c2,Latte,nublado,Tuesday,0,51.0,79.03049371755101,-28.03049371755101
2024-10-01,Gol_c2,Mocha,nublado,Tuesday,0,36.0,39.77388921536962,-3.7738892153696213
2024-10-01,Gol_c3,Cappuccino,tormenta,Tuesday,0,93.0,72.74666747115339,20.253332528846613
2024-10-01,Gol_c3,Cold Brew,tormenta,Tuesday,0,45.0,29.6028271074553,15.397172892544699
2024-10-01,Gol_c3,Espresso,tormenta,Tuesday,0,17.0,15.19126629033842,1.8087337096615794
2024-10-01,Gol_c3,Flat White,tormenta,Tuesday,0,101.0,87.4758083911218,13.524191608878198
2024-10-01,Gol_c3,Latte,tormenta,Tuesday,0,61.0,59.95917671896185,1.0408232810381506
2024-10-01,Gol_c3,Mocha,tormenta,Tuesday,0,19.0,29.232983007016735,-10.232983007016735
2024-10-01,Gol_c4,Cappuccino,soleado,Tuesday,0,101.0,96.18923834521466,4.810761654785338
2024-10-01,Gol_c4,Cold Brew,soleado,Tuesday,0,27.0,39.75611365676537,-12.756113656765372
2024-10-01,Gol_c4,Espresso,soleado,Tuesday,0,26.0,19.953319333294615,6.0466806667053845
2024-10-01,Gol_c4,Flat White,soleado,Tuesday,0,127.0,120.59114839062009,6.408851609379909
2024-10-01,Gol_c4,Latte,soleado,Tuesday,0,83.0,78.81276553613759,4.18723446386241
2024-10-01,Gol_c4,Mocha,soleado,Tuesday,0,63.0,39.78243128195796,23.21756871804204
2024-10-01,Gol_c5,Cappuccino,frío extremo,Tuesday,0,54.0,58.45900471906455,-4.459004719064552
2024-10-01,Gol_c5,Cold Brew,frío extremo,Tuesday,0,11.0,15.122617173686647,-4.122617173686647
2024-10-01,Gol_c5,Espresso,frío extremo,Tuesday,0,21.0,15.169386875610135,5.830613124389865
2024-10-01,Gol_c5,Flat White,frío extremo,Tuesday,0,100.0,73.75539198786429,26.244608012135714
2024-10-01,Gol_c5,Latte,frío extremo,Tuesday,0,60.0,58.62770451553799,1.3722954844620077
2024-10-01,Gol_c5,Mocha,frío extremo,Tuesday,0,66.0,72.14085943531573,-6.140859435315733
2024-10-01,Gol_c6,Cappuccino,lluvia,Tuesday,0,85.0,73.55119974859744,11.44880025140256
2024-10-01,Gol_c6,Cold Brew,lluvia,Tuesday,0,41.0,29.5940973293517,11.405902670648299
2024-10-01,Gol_c6,Espresso,lluvia,Tuesday,0,25.0,15.320421075625797,9.679578924374203
2024-10-01,Gol_c6,Flat White,lluvia,Tuesday,0,114.0,87.50550695318168,26.49449304681832
2024-10-01,Gol_c6,Latte,lluvia,Tuesday,0,63.0,59.06969538730475,3.9303046126952523
2024-10-01,Gol_c6,Mocha,lluvia,Tuesday,0,27.0,29.780010144955103,-2.780010144955103
2024-10-01,Hob_c1,Cappuccino,soleado,Tuesday,0,116.0,98.10632892819041,17.893671071809592
2024-10-01,Hob_c1,Cold Brew,soleado,Tuesday,0,39.0,39.74950034721335,-0.749500347213349
2024-10-01,Hob_c1,Espresso,soleado,Tuesday,0,31.0,19.9467060237426,11.0532939762574
2024-10-01,Hob_c1,Flat White,soleado,Tuesday,0,147.0,118.80492269541986,28.19507730458014
2024-10-01,Hob_c1,Latte,soleado,Tuesday,0,89.0,78.5630520288121,10.436947971187905
2024-10-01,Hob_c1,Mocha,soleado,Tuesday,0,37.0,39.75689256472014,-2.7568925647201397
2024-10-01,Hob_c2,Cappuccino,tormenta,Tuesday,0,87.0,74.61826304550505,12.381736954494954
2024-10-01,Hob_c2,Cold Brew,tormenta,Tuesday,0,33.0,32.1022777728829,0.8977222271171001
2024-10-01,Hob_c2,Espresso,tormenta,Tuesday,0,20.0,16.313238757615775,3.6867612423842253
2024-10-01,Hob_c2,Flat White,tormenta,Tuesday,0,82.0,88.91188652521798,-6.91188652521798
2024-10-01,Hob_c2,Latte,tormenta,Tuesday,0,61.0,61.066219504939795,-0.06621950493979512
2024-10-01,Hob_c2,Mocha,tormenta,Tuesday,0,37.0,31.676221527699322,5.323778472300678
2024-10-01,Hob_c3,Cappuccino,frío extremo,Tuesday,0,58.0,59.11869845802586,-1.118698458025861
2024-10-01,Hob_c3,Cold Brew,frío extremo,Tuesday,0,11.0,15.446898149416135,-4.4468981494161355
2024-10-01,Hob_c3,Espresso,frío extremo,Tuesday,0,16.0,15.493667851339623,0.5063321486603769
2024-10-01,Hob_c3,Flat White,frío extremo,Tuesday,0,59.0,74.13775570827622,-15.137755708276217
2024-10-01,Hob_c3,Latte,frío extremo,Tuesday,0,64.0,59.37608606472407,4.6239139352759295
2024-10-01,Hob_c3,Mocha,frío extremo,Tuesday,0,74.0,72.89728737612519,1.1027126238748082
2024-10-01,Hob_c4,Cappuccino,parcialmente nublado,Tuesday,0,103.0,95.33595715194221,7.66404284805779
2024-10-01,Hob_c4,Cold Brew,parcialmente nublado,Tuesday,0,32.0,37.751763497553924,-5.751763497553924
2024-10-01,Hob_c4,Espresso,parcialmente nublado,Tuesday,0,23.0,18.091232178379435,4.908767821620565
2024-10-01,Hob_c4,Flat White,parcialmente nublado,Tuesday,0,106.0,113.74555212387308,-7.7455521238730825
2024-10-01,Hob_c4,Latte,parcialmente nublado,Tuesday,0,82.0,75.31805186978532,6.681948130214678
2024-10-01,Hob_c4,Mocha,parcialmente nublado,Tuesday,0,38.0,37.75581331358604,0.24418668641396124
2024-10-01,Mel_c1,Cappuccino,lluvia,Tuesday,0,56.0,74.3557679528503,-18.3557679528503
2024-10-01,Mel_c1,Cold Brew,lluvia,Tuesday,0,28.0,30.274752246239043,-2.274752246239043
2024-10-01,Mel_c1,Espresso,lluvia,Tuesday,0,20.0,16.00107599251315,3.998924007486849
2024-10-01,Mel_c1,Flat White,lluvia,Tuesday,0,80.0,89.31468661319624,-9.314686613196244
2024-10-01,Mel_c1,Latte,lluvia,Tuesday,0,59.0,60.084761055759806,-1.084761055759806
2024-10-01,Mel_c1,Mocha,lluvia,Tuesday,0,20.0,30.482932871002916,-10.482932871002916
2024-10-01,Mel_c10,Cappuccino,parcialmente nublado,Tuesday,0,87.0,99.4811755202469,-12.481175520246893
2024-10-01,Mel_c10,Cold Brew,parcialmente nublado,Tuesday,0,41.0,39.8401036971762,1.1598963028238032
2024-10-01,Mel_c10,Espresso,parcialmente nublado,Tuesday,0,19.0,20.037309373705455,-1.0373093737054546
2024-10-01,Mel_c10,Flat White,parcialmente nublado,Tuesday,0,140.0,118.57385371962201,21.426146280377992
2024-10-01,Mel_c10,Latte,parcialmente nublado,Tuesday,0,114.0,79.06372715942348,34.93627284057652
2024-10-01,Mel_c10,Mocha,parcialmente nublado,Tuesday,0,51.0,39.87874981441593,11.121250185584067
2024-10-01,Mel_c11,Cappuccino,soleado,Tuesday,0,73.0,98.02245277067,-25.02245277067
2024-10-01,Mel_c11,Cold Brew,soleado,Tuesday,0,37.0,39.69513495523315,-2.6951349552331507
2024-10-01,Mel_c11,Espresso,soleado,Tuesday,0,25.0,19.892340631762398,5.107659368237602
2024-10-01,Mel_c11,Flat White,soleado,Tuesday,0,93.0,120.08875377908159,-27.088753779081586
2024-10-01,Mel_c11,Latte,soleado,Tuesday,0,68.0,78.06222386733336,-10.062223867333358
2024-10-01,Mel_c11,Mocha,soleado,Tuesday,0,37.0,39.72145258042574,-2.7214525804257406
2024-10-01,Mel_c12,Cappuccino,soleado,Tuesday,0,48.0,97.3855376929786,-49.3855376929786
2024-10-01,Mel_c12,Cold Brew,soleado,Tuesday,0,57.0,39.50442369250169,17.49557630749831
2024-10-01,Mel_c12,Espresso,soleado,Tuesday,0,25.0,19.70162936903094,5.29837063096906
2024-10-01,Mel_c12,Flat White,soleado,Tuesday,0,120.0,117.19970117642748,2.8002988235725184
2024-10-01,Mel_c12,Latte,soleado,Tuesday,0,76.0,77.27904870328834,-1.279048703288339
2024-10-01,Mel_c12,Mocha,soleado,Tuesday,0,64.0,39.508473508533804,24.491526491466196
2024-10-01,Mel_c13,Cappuccino,frío extremo,Tuesday,0,57.0,58.488362192639464,-1.488362192639464
2024-10-01,Mel_c13,Cold Brew,frío extremo,Tuesday,0,22.0,15.29200808731294,6.70799191268706
2024-10-01,Mel_c13,Espresso,frío extremo,Tuesday,0,23.0,15.338777789236428,7.661222210763572
2024-10-01,Mel_c13,Flat White,frío extremo,Tuesday,0,45.0,73.78474946143919,-28.78474946143919
2024-10-01,Mel_c13,Latte,frío extremo,Tuesday,0,71.0,59.030459482945446,11.969540517054554
2024-10-01,Mel_c13,Mocha,frío extremo,Tuesday,0,79.0,76.78705134886853,2.2129486511314695
2024-10-01,Mel_c14,Cappuccino,viento fuerte,Tuesday,0,98.0,96.67913901454077,1.320860985459234
2024-10-01,Mel_c14,Cold Brew,viento fuerte,Tuesday,0,41.0,39.00311502283474,1.9968849771652586
2024-10-01,Mel_c14,Espresso,viento fuerte,Tuesday,0,19.0,19.86288002420729,-0.8628800242072892
2024-10-01,Mel_c14,Flat White,viento fuerte,Tuesday,0,86.0,118.59476588661448,-32.59476588661448
2024-10-01,Mel_c14,Latte,viento fuerte,Tuesday,0,46.0,77.01345794080072,-31.01345794080072
2024-10-01,Mel_c14,Mocha,viento fuerte,Tuesday,0,43.0,39.01273876180411,3.9872612381958916
2024-10-01,Mel_c15,Cappuccino,frío extremo,Tuesday,0,44.0,58.837359690075814,-14.837359690075814
2024-10-01,Mel_c15,Cold Brew,frío extremo,Tuesday,0,14.0,15.641005584749301,-1.6410055847493012
2024-10-01,Mel_c15,Espresso,frío extremo,Tuesday,0,12.0,15.687775286672789,-3.687775286672789
2024-10-01,Mel_c15,Flat White,frío extremo,Tuesday,0,80.0,74.35237214992691,5.647627850073093
2024-10-01,Mel_c15,Latte,frío extremo,Tuesday,0,46.0,58.84987259389076,-12.849872593890758
2024-10-01,Mel_c15,Mocha,frío extremo,Tuesday,0,77.0,73.15024989417904,3.8497501058209593
2024-10-01,Mel_c2,Cappuccino,viento fuerte,Tuesday,0,107.0,98.20597734957732,8.794022650422676
2024-10-01,Mel_c2,Cold Brew,viento fuerte,Tuesday,0,35.0,39.78867420456485,-4.788674204564849
